"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2019-09-30,"Pierce Creek","AL","Mobile","Mobile County","Mobile",13465,1234,0.003032,0.017995,-0.003177,424
2019-09-30,"Stirling Commercial","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County","Hollywood",13466,1760,0.000062,-0.006064,0.097328,44
2019-09-30,"Side Hill","CO","Fort Collins","Larimer County","Fort Collins",13467,1633,0.001379,0.006696,0.012321,809
2019-09-30,"Whitlock Warriors","TX","Dallas-Fort Worth-Arlington","Denton County","Carrollton",13468,1638,0.005902,0.022709,0.061792,255
2019-09-30,"Ridgeview","FL","Gainesville","Alachua County","Gainesville",13469,1127,0.006932,0.037632,-0.103214,340
2019-09-30,"Sleepy River","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County","Oakland Park",13470,1534,-0.01187,-0.032147,0.008457,126
2019-09-30,"Highland Park","SC","Columbia","Richland County","Columbia",13471,949,0.004206,0.012885,0.025907,195
2019-09-30,"University Estates","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Tempe",13472,1821,0.009486,0.050406,0,129
2019-09-30,"Sunnyside","MN","Rochester","Olmsted County","Rochester",13473,1196,0.00283,0.015473,0.028948,184
2019-09-30,"Oak Bluff","TX","San Antonio-New Braunfels","Bexar County","San Antonio",13474,1531,0.0036,0.013188,0.034909,251
2019-09-30,"Marlborough Square","TX","Dallas-Fort Worth-Arlington","Dallas County","Richardson",13475,1976,0.003315,0.010681,0.025153,187
2019-09-30,"Waterview Preservation","TX","Dallas-Fort Worth-Arlington","Dallas County","Richardson",13476,2610,0.002044,0.013639,-0.054653,86
2019-09-30,"Max Campbell","OK","Tulsa","Tulsa County","Tulsa",13477,1181,0.008597,0.023154,0.023235,161
2019-09-30,"North Causeway","FL","Deltona-Daytona Beach-Ormond Beach","Volusia County","New Smyrna Beach",13478,2012,-0.02598,-0.048442,0.018455,930
2019-09-30,"Capitol District","VA","Richmond","Richmond City","Richmond",13479,1415,-0.00498,-0.006267,0.002004,29
2019-09-30,"Bluff Street","IA","Dubuque","Dubuque County","Dubuque",13480,819,-0.025963,-0.047255,-0.000132,137
2019-09-30,"Playa del Rey","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Gilbert",13481,2741,0.002736,0.022583,0.048788,143
2019-09-30,"Hidden Valley","OK","Tulsa","Tulsa County","Tulsa",13482,1390,0.001718,0.002539,0,219
2019-09-30,"Rose Isle","FL","Orlando-Kissimmee-Sanford","Orange County","Orlando",13483,7252,0.007744,0.047426,0.147127,146
2019-09-30,"Primrose Meadows","TN","Nashville-Davidson--Murfreesboro--Franklin","Davidson County","Nashville",13484,1344,0.001837,-0.015441,-0.044894,242
2019-09-30,"Carrillo Ranch","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Chandler",13485,2084,0.002164,0.019524,0.082653,268
2019-09-30,"Rancho View Knolls","CA","San Francisco-Oakland-Hayward","Contra Costa County","Lafayette",13486,7261,-0.000052,0.008996,0.010304,164
2019-09-30,"Parkcrest","TX","Austin-Round Rock","Travis County","Pflugerville",13487,1848,0.00176,0.016925,0.037686,107
2019-09-30,"Cranzel T Brown Park","FL","Jacksonville","Duval County","Jacksonville",13488,697,0.003062,-0.012731,-0.171115,4
2019-09-30,"Brookhaven Farms","VA","Richmond","Richmond City","Richmond",13489,1140,0.000621,0.010612,-0.000842,81
2019-09-30,"Paseo Crossings","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Chandler",13490,1705,0.010329,0.036899,0.062249,329
2019-09-30,"Gum-Bayard-Park-Chandler","IN","Evansville","Vanderburgh County","Evansville",13491,1318,0.013032,0.045982,0.103539,126
2019-09-30,"Secluded Valley","CA","San Francisco-Oakland-Hayward","Contra Costa County","Lafayette",13492,5225,-0.008514,0.004641,0.016593,133
2019-09-30,"Jackson Arms","TX","Dallas-Fort Worth-Arlington","Denton County","Carrollton",13493,1610,0.002792,0.017791,0,184
2019-09-30,"Faulkner","FL","Deltona-Daytona Beach-Ormond Beach","Volusia County","New Smyrna Beach",13494,1727,0.003651,0.011821,0.142089,365
2019-09-30,"Pine Valley","CO","Denver-Aurora-Lakewood","Douglas County","Parker",13495,3334,0.007123,0.037217,0.039424,52
2019-09-30,"Pershing","FL","Orlando-Kissimmee-Sanford","Orange County","Orlando",13496,1297,0.003487,0.016612,0.037544,121
2019-09-30,"Longwood Dr","VA","Charlottesville","Albemarle County","Charlottesville",13497,1619,-0.0183,0.014055,0.084293,96
2019-09-30,"Windsor Woods","IN","Fort Wayne","Allen County","Fort Wayne",13498,1605,0.013464,0.041281,0.066358,322
2019-09-30,"Lake Beulah","FL","Lakeland-Winter Haven","Polk County","Lakeland",13499,1028,-0.009411,0.01639,0.098872,107
2019-09-30,"Alamo Farmsteads-Babcock Road-Owners Association of Westfie","TX","San Antonio-New Braunfels","Bexar County","San Antonio",13500,1533,0.005366,0.013764,0.036138,174
2019-09-30,"Upper Orchard","PA","Philadelphia-Camden-Wilmington","Bucks County","Levittown",13501,1910,0.01249,0.038576,0.062965,183
2019-09-30,"Ivan Hill","GA","Atlanta-Sandy Springs-Roswell","Fulton County","Atlanta",13502,1409,0.005185,0.015441,0.100419,80
2019-09-30,"Pinehills","MS","Hattiesburg","Forrest County","Hattiesburg",13503,1107,-0.008912,-0.010903,0.020727,146
2019-09-30,"Glenwood","CA","Salinas","Monterey County","Monterey",13504,2179,0.026826,-0.01549,0.049126,376
2019-09-30,"Riverfront","AL","Tuscaloosa","Tuscaloosa County","Tuscaloosa",13505,1113,-0.010945,-0.005192,-0.094653,9
2019-09-30,"Alamosa","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Chandler",13506,2599,0.001713,0.018295,0,106
2019-09-30,"Westmoor Park","IN","Fort Wayne","Allen County","Fort Wayne",13507,1052,0.0168,0.077862,0.002648,203
2019-09-30,"Kirkwood Park","IN","Fort Wayne","Allen County","Fort Wayne",13508,1203,0.014468,0.028124,0.033676,165
2019-09-30,"Stilson East","OH","Columbus","Franklin County","Columbus",13509,2647,-0.002788,-0.000607,-0.045425,127
2019-09-30,"Hidden Hills","TN","Nashville-Davidson--Murfreesboro--Franklin","Davidson County","Nashville",13510,1425,0.01464,0.013138,0.019146,194
2019-09-30,"Di Lido Island","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County","Miami Beach",13511,4368,0.095412,0.109756,-0.146063,253
2019-09-30,"Oakbrook Village","OK","Tulsa","Tulsa County","Tulsa",13512,864,0.000105,0.011647,0.033587,372
2019-09-30,"Aston Ave","CA","Santa Rosa","Sonoma County","Santa Rosa",13513,2261,0.000588,-0.012399,-0.036258,89
2019-09-30,"West Third Street","IA","Davenport-Moline-Rock Island","Scott County","Davenport",13514,874,0.003407,0.028813,0.027128,51
2019-09-30,"Barclay to Sandlewood","NC","Durham-Chapel Hill","Durham County","Durham",13515,1410,0.011725,0.041052,0.074484,210
2019-09-30,"Holabird Industrial Park","MD","Baltimore-Columbia-Towson","Baltimore City","Baltimore",13516,1227,-0.006186,-0.003348,0.014906,7
2019-09-30,"Fairview","VA","Washington-Arlington-Alexandria","Spotsylvania County","Fredericksburg",13517,1254,-0.019417,-0.03575,0.021246,320
2019-09-30,"Saddle Rock Estates","NY","New York-Newark-Jersey City","Nassau County","Great Neck",13518,5354,-0.00182,-0.003716,-0.078116,155
2019-09-30,"Cunningham Ridge","MO","Kansas City","Jackson County","Kansas City",13519,931,0.007472,0.023587,0.01863,78
2019-09-30,"First Centerville","TX","Dallas-Fort Worth-Arlington","Dallas County","Garland",13520,1416,0.002393,0.006918,0.022054,193
2019-09-30,"John Weaver","IN","Elkhart-Goshen","Elkhart County","Elkhart",13521,895,0.007339,0.05213,0.040102,12
2019-09-30,"Ansonborough","SC","Charleston-North Charleston","Charleston County","Charleston",13522,2704,0.001369,-0.006362,0.057546,357
2019-09-30,"Bent Oak","IN","Elkhart-Goshen","Elkhart County","Elkhart",13523,933,-0.018361,-0.01081,0.098783,195
2019-09-30,"Oxnard Dunes","CA","Oxnard-Thousand Oaks-Ventura","Ventura County","Oxnard",13524,2818,0.002272,0.011752,0.00121,136
2019-09-30,"Ridgehaven Volunteer","TX","San Antonio-New Braunfels","Bexar County","San Antonio",13525,1615,0.004865,0.030797,0,134
2019-09-30,"Fairmont","MD","Baltimore-Columbia-Towson","Baltimore City","Baltimore",13526,1201,-0.007736,0.002748,-0.049738,154
2019-09-30,"Lantana Ranch","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Chandler",13527,1772,0.007398,0.033333,0.077698,522
2019-09-30,"Villa Royale III","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Mesa",13528,1978,0.00348,0.031568,0.101879,150
2019-09-30,"Westbrier","IN","Muncie","Delaware County","Muncie",13529,1131,-0.038069,-0.03742,-0.051269,243
2019-09-30,"Barrio Anita","AZ","Tucson","Pima County","Tucson",13530,1090,0.008203,0.049813,0.052976,139
2019-09-30,"Highland","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Gilbert",13531,2092,0.001808,0.020357,0.074539,64
2019-09-30,"Rosewood Baker","CA","Los Angeles-Long Beach-Anaheim","Orange County","Santa Ana",13532,2377,0.00217,-0.011732,-0.235594,41
2019-09-30,"Woods of Deerfield","TX","San Antonio-New Braunfels","Bexar County","San Antonio",13533,2694,0.000497,0.012439,0.05602,100
2019-09-30,"Country Club","MS","Jackson","Hinds County","Jackson",13534,792,-0.001373,-0.001359,0.054155,152
2019-09-30,"Farish Street Historic District","MS","Jackson","Hinds County","Jackson",13535,775,-0.019833,-0.025184,0.049686,186
2019-09-30,"Hillsboro Station","TN","Nashville-Davidson--Murfreesboro--Franklin","Davidson County","Nashville",13536,1657,0.00332,0.001268,0.026785,359
2019-09-30,"Countryside Estates","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Chandler",13537,2522,0.002273,0.021685,0.075531,209
2019-09-30,"Hillman","AL","Birmingham-Hoover","Jefferson County","Birmingham",13538,719,0.000976,0.002803,0.001902,305
2019-09-30,"Bowling Green","VA","Virginia Beach-Norfolk-Newport News","Norfolk City","Norfolk",13539,1243,-0.011189,-0.004681,-0.052568,146
2019-09-30,"Tantra Park","CO","Boulder","Boulder County","Boulder",13540,1811,-0.003731,-0.019395,0.014061,401
2019-09-30,"Payne-Logan","SC","Greenville-Anderson-Mauldin","Greenville County","Greenville",13541,1351,-0.002565,-0.012661,0.068,456
2019-09-30,"Melrose","AL","Mobile","Mobile County","Mobile",13542,1000,0.012064,0.018123,0.014342,487
2019-09-30,"Grand Reserve","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Chandler",13543,3414,-0.002312,-0.010095,-0.035405,120
2019-09-30,"Valley View Garden","MO","Columbia","Boone County","Columbia",13544,857,0.011936,0.013349,-0.029883,450
2019-09-30,"Point South","OK","Tulsa","Tulsa County","Tulsa",13545,1775,0.017744,-0.003182,0,159
2019-09-30,"Murphy","VA","Blacksburg-Christiansburg-Radford","Montgomery County","Blacksburg",13546,1602,-0.002526,-0.018082,0.010363,125
2019-09-30,"Monticello Park","NC","Winston-Salem","Forsyth County","Winston-Salem",13547,1124,0.015827,0.04797,0.05504,114
2019-09-30,"Rudisill-Plaza","IN","Fort Wayne","Allen County","Fort Wayne",13548,667,0.002393,0.01322,0.01502,288
2019-09-30,"The Trails of Marine Creek","TX","Dallas-Fort Worth-Arlington","Tarrant County","Fort Worth",13549,1690,0.004142,0.021078,0,219
2019-09-30,"Highland Village","IN","Bloomington","Monroe County","Bloomington",13550,1129,-0.002549,0.004146,0.028895,574
2019-09-30,"Winterfield","IN","Fort Wayne","Allen County","Fort Wayne",13551,1240,0.004789,-0.00494,-0.009659,210
2019-09-30,"Robin Lane","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Mesa",13552,1643,0.015953,0.039036,0.057156,91
2019-09-30,"Hillcrest Terrace","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Mesa",13553,1779,0.015321,0.060127,0.151913,64
2019-09-30,"Village Green","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County","Sacramento",13554,1495,0.003348,0.034561,0.038665,4
2019-09-30,"Woller Creek","TX","San Antonio-New Braunfels","Bexar County","San Antonio",13555,1397,0.00124,0.005284,-0.002439,161
2019-09-30,"Los Alamos","NM","Albuquerque","Bernalillo County","Albuquerque",13556,1387,0.003796,0.029058,0.034834,106
2019-09-30,"Harlow Creek","OK","Tulsa","Tulsa County","Tulsa",13557,939,0.005205,0.008595,-0.003877,78
2019-09-30,"Historic East Side","MI","Ann Arbor","Washtenaw County","Ypsilanti",13558,1401,0.097334,0.0972,0.02377,178
2019-09-30,"Downtown","MI","Ann Arbor","Washtenaw County","Ypsilanti",13559,1260,0.047595,0.166825,-0.161507,32
2019-09-30,"Fleury","AZ","Prescott","Yavapai County","Prescott",13560,1546,0.000575,0.017256,0.150969,139
2019-09-30,"Riverpark","CA","Napa","Napa County","Napa",13561,3061,0.00994,0.03283,0.005821,471
2019-09-30,"Capitol View Manor","GA","Atlanta-Sandy Springs-Roswell","Fulton County","Atlanta",13562,1426,0.00677,0.025117,0.085488,368
2019-09-30,"Iron Horse","AZ","Tucson","Pima County","Tucson",13563,1100,0.01704,0.071717,0.091887,185
2019-09-30,"Springfield","IN","Fort Wayne","Allen County","Fort Wayne",13564,1439,0.00843,0.044821,0.060773,135
2019-09-30,"Glen Oaks Manor","FL","North Port-Sarasota-Bradenton","Sarasota County","Sarasota",13565,1655,-0.007229,-0.01963,-0.069519,219
2019-09-30,"Village by the Creek Neighborhood Org.","TN","Nashville-Davidson--Murfreesboro--Franklin","Davidson County","Nashville",13566,1401,0.001189,-0.017292,0,228
2019-09-30,"Glenn Avenue","NC","Winston-Salem","Forsyth County","Winston-Salem",13567,772,-0.002873,-0.01909,-0.009073,126
2019-09-30,"Crystal Towers","NC","Winston-Salem","Forsyth County","Winston-Salem",13568,916,0.034485,0.074424,0.091089,496
2019-09-30,"Hutch Haven","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County","Mountain View",13569,6165,-0.005788,-0.019288,-0.048084,140
2019-09-30,"Smithton Ridge","MO","Columbia","Boone County","Columbia",13570,922,0.015465,0.034792,-0.030136,272
2019-09-30,"Lake Shore Village","FL","Orlando-Kissimmee-Sanford","Orange County","Orlando",13571,1481,0.004296,0.02318,-0.004995,241
2019-09-30,"Northfield","MS","Jackson","Hinds County","Jackson",13572,897,-0.0191,-0.073563,-0.040303,14
2019-09-30,"Martinque","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Gilbert",13573,1669,0.006132,0.022601,0.055819,92
2019-09-30,"Timberton Park","MS","Hattiesburg","Forrest County","Hattiesburg",13574,842,0.003139,0.021242,0.033595,53
2019-09-30,"Bayside Acres","CA","San Francisco-Oakland-Hayward","Marin County","San Rafael",13575,5770,-0.001349,0.019746,-0.027254,160
2019-09-30,"Locust Point","MD","Baltimore-Columbia-Towson","Baltimore City","Baltimore",13576,1793,0.007418,0.040497,0.017435,1447
2019-09-30,"Forest Hills","NC","Hickory-Lenoir-Morganton","Catawba County","Hickory",13577,953,-0.01009,-0.021259,-0.022541,303
2019-09-30,"Fairhaven","WA","Bellingham","Whatcom County","Bellingham",13578,1774,0.0076,0.009753,0.071961,432
2019-09-30,"Beasley","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County","Tampa",13579,1161,0.00302,0.013137,0.030283,148
2019-09-30,"Grover Heights","WI","Milwaukee-Waukesha-West Allis","Milwaukee County","Milwaukee",13580,764,0.010585,0.025048,-0.014827,101
2019-09-30,"Cullenwood","VA","Richmond","Richmond City","Richmond",13581,1149,-0.000484,0.016881,0.147982,238
2019-09-30,"Northwestern Heights","IN","Lafayette-West Lafayette","Tippecanoe County","West Lafayette",13582,1602,0.000137,0.043614,0.071259,200
2019-09-30,"Four Seasons Condos","TN","Nashville-Davidson--Murfreesboro--Franklin","Davidson County","Nashville",13583,1977,-0.018214,-0.019533,0.0388,358
2019-09-30,"North Triangle","IN","Fort Wayne","Allen County","Fort Wayne",13584,812,0.00301,0.001608,-0.021613,123
2019-09-30,"Bay Colony Club","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County","Fort Lauderdale",13585,1590,-0.005859,-0.015752,0.019412,746
2019-09-30,"High Crossing","WI","Madison","Dane County","Madison",13586,1307,-0.001015,-0.016941,0.037523,461
2019-09-30,"Northbridge","OH","Columbus","Franklin County","Columbus",13587,1581,-0.013382,-0.03839,-0.01592,157
2019-09-30,"Teakwood","OH","Columbus","Franklin County","Columbus",13588,1096,0.008051,0.039266,0.033577,13
2019-09-30,"Falcon Hill","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Mesa",13589,1899,0.001813,0.020852,0.057539,139
2019-09-30,"Hanna Farm","CO","Fort Collins","Larimer County","Fort Collins",13590,1596,-0.005986,-0.005546,0.074316,215
2019-09-30,"Uptown","FL","North Port-Sarasota-Bradenton","Manatee County","Palmetto",13591,1367,0.00222,0.004402,0.031569,109
2019-09-30,"South Gardens","TN","Chattanooga","Hamilton County","Chattanooga",13592,1099,-0.003776,-0.008605,0.040964,66
2019-09-30,"Highland Park","MO","Columbia","Boone County","Columbia",13593,1054,-0.000211,0.00705,0.001197,166
2019-09-30,"Upper Duvall","FL","Key West","Monroe County","Key West",13594,3438,0.00045,-0.079783,-0.17967,403
2019-09-30,"Langworthy District","IA","Dubuque","Dubuque County","Dubuque",13595,922,-0.061624,-0.132316,-0.088112,75
2019-09-30,"Eden Roc Maintenance Association","TX","San Antonio-New Braunfels","Bexar County","San Antonio",13596,1395,0.001611,0.004361,0.079069,359
2019-09-30,"Clubview Heights-Hilton Woods","GA","Columbus","Muscogee County","Columbus",13597,1457,-0.001927,-0.013422,0,184
2019-09-30,"Fairview Meadows","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Chandler",13598,1601,0.006623,0.028191,0.192303,153
2019-09-30,"Westchester Hills","GA","Atlanta-Sandy Springs-Roswell","Dekalb County","Decatur",13599,2659,0.003059,0.016186,0.127876,90
2019-09-30,"Brittany Knolls","CO","Fort Collins","Larimer County","Fort Collins",13600,2077,0.002171,0.00919,0.025632,164
2019-09-30,"Carver Hills","GA","Atlanta-Sandy Springs-Roswell","Fulton County","Atlanta",13601,1527,0.012906,0.026217,0.139267,380
2019-09-30,"Woodhurst","IN","Fort Wayne","Allen County","Fort Wayne",13602,1083,-0.017337,0.03145,-0.009658,356
2019-09-30,"North Rickenbacker","OH","Columbus","Franklin County","Columbus",13603,1051,-0.001374,0.037628,0.085834,11
2019-09-30,"Cottonwood Manor","AZ","Tucson","Pima County","Tucson",13604,1151,0.002918,0.007125,0.035545,87
2019-09-30,"Oakwood Court","SC","Columbia","Richland County","Columbia",13605,2632,-0.008017,0.011021,0.065358,55
2019-09-30,"Meadows at Cambridge Heights","TX","Austin-Round Rock","Travis County","Pflugerville",13606,1765,0.019339,0.064443,0.126304,235
2019-09-30,"Midtown","FL","North Port-Sarasota-Bradenton","Manatee County","Palmetto",13607,1362,0.005978,0.00156,0.023487,84
2019-09-30,"Willow Creek","OK","Tulsa","Tulsa County","Tulsa",13608,711,-0.00068,-0.017187,-0.097233,708
2019-09-30,"Holiday Hills","IL","Danville","Vermilion County","Danville",13609,622,0.009826,0.039419,0.01383,27
2019-09-30,"Wildhorse","CA","Sacramento--Roseville--Arden-Arcade","Yolo County","Davis",13610,3429,0.006894,0.035683,0.099066,531
2019-09-30,"Mack Acres","WI","Milwaukee-Waukesha-West Allis","Milwaukee County","Milwaukee",13611,1353,0.00922,0.022621,0.018964,71
2019-09-30,"Wingfield","MS","Jackson","Hinds County","Jackson",13612,792,0.002722,0.027207,0.028261,104
2019-09-30,"Gallatin Street Area","MS","Jackson","Hinds County","Jackson",13613,695,0.000468,0.035429,0.027115,18
2019-09-30,"Rivo Alto Island","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County","Miami Beach",13614,6427,0.02105,0.040956,-0.039392,163
2019-09-30,"Felty Farms","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Gilbert",13615,1868,-0.003228,-0.008939,0.074103,226
2019-09-30,"Eno Trace","NC","Durham-Chapel Hill","Durham County","Durham",13616,1473,0.008827,0.03699,0.079235,323
2019-09-30,"Hampton Ridge","SC","Columbia","Richland County","Columbia",13617,2717,0.009642,0.031568,-0.08817,124
